"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items","propane_used"
18228,"backyard","large",40,1,0,33.4806899538342,0,1,0,0,54.2858450040907
18229,"campsite","small",8,1,0,5.66636844050793,1,1,1,1,44.7076715375658
18230,"backyard","small",13,1,0,7.05511265720215,1,1,0,1,48.1674958790411
18231,"campsite","small",16,1,0,11.4992215442682,1,1,1,0,45.3219723183206
18232,"campsite","large",42,0,0,27.5602133104698,1,1,1,0,56.274877714993
18233,"backyard","small",10,1,0,5.66592647436363,0,1,1,0,46.2584982466862
18234,"backyard","small",10,1,0,8.98836323761648,0,1,0,0,45.1080006260723
18235,"backyard","small",13,0,0,12.1069210769283,1,1,1,1,57.9416063392896
18236,"backyard","small",13,0,1,7.48794364959363,1,1,1,1,39.3454481572443
18237,"backyard","large",38,0,0,27.6440444513551,1,1,0,0,65.4068234899401
18238,"beach","small",14,1,0,9.55474917210475,1,1,1,1,44.0333917320508
18239,"backyard","small",10,1,0,7.36754746064947,1,1,1,0,46.7630404731367
18240,"campsite","small",14,0,0,9.3215990588403,0,1,1,0,55.8040316192738
18241,"backyard","small",8,1,0,5.9697631952211,1,1,0,1,43.6852674298598
18242,"campsite","small",17,0,0,12.4203280234466,1,1,0,1,56.6333338075268
18243,"campsite","small",9,0,0,6.27738141178938,0,1,1,0,53.7617129065908
18244,"backyard","small",8,1,0,7.43230840592675,1,1,1,0,47.2870425691758
18245,"backyard","small",11,0,0,6.31037831942375,1,1,1,0,56.9569615319046
18246,"campsite","large",46,1,0,32.0043960236844,0,1,0,1,46.4725713262177
18247,"campsite","small",14,1,0,14.9735134546799,0,1,1,0,45.3326291963553
18248,"backyard","small",12,1,1,11.040903876185,1,0,1,0,29.4384711112932
18249,"backyard","small",7,0,0,4.56400432320138,1,1,1,1,55.601269314067
18250,"backyard","small",9,1,0,5.24489494451341,1,1,0,0,46.1418845100947
18251,"backyard","small",18,1,0,15.6878520699399,0,0,1,0,51.23725232918
18252,"backyard","small",15,1,0,15.5605186937498,1,1,0,0,49.2432999333272
18253,"backyard","small",10,0,0,8.61343164847079,1,1,1,1,59.5256404891995
18254,"backyard","large",42,1,1,30.6145150101011,1,1,1,1,33.5984233162866
18255,"campsite","small",5,1,0,2.33454516060558,1,1,0,0,44.7819797407652
18256,"campsite","small",10,0,0,4.51481531259991,1,1,1,1,56.5570234365633
18257,"backyard","small",10,1,0,9.91955673552941,1,1,0,0,46.1762545332526
18258,"campsite","small",9,0,0,5.801723718377,1,1,1,0,54.4873325697016
18259,"campsite","small",12,0,1,10.2830636783812,1,1,1,1,33.6169522390836
18260,"campsite","large",34,1,0,23.7557416629208,1,1,0,0,49.044939684746
18261,"backyard","small",17,1,0,6.15330013755788,1,1,1,1,49.3863203270437
18262,"backyard","small",9,0,0,6.74739088412369,1,1,0,0,56.38515003694
18263,"backyard","small",9,1,0,6.02421880784178,1,1,1,0,47.9737896335627
18264,"backyard","small",11,1,0,5.27818795759704,1,1,0,0,47.2735911678778
18265,"backyard","small",17,1,0,11.1105856234301,1,1,1,0,49.0090321307871
18266,"campsite","small",13,0,0,8.59772817200049,1,1,1,0,55.1531632040281
18267,"backyard","small",14,0,0,10.2264509831024,1,1,0,0,58.9576208949257
18268,"backyard","small",10,1,0,7.95897850939207,1,1,1,1,45.859653620622
18269,"campsite","large",52,1,0,47.3713755432418,1,1,1,0,45.9292644195872
18270,"campsite","large",43,1,0,25.7599844296096,1,1,0,1,48.0285256941009
18271,"backyard","large",43,1,0,24.9428786191625,1,1,1,0,56.6932564722255
18272,"beach","small",14,0,0,7.37770287415833,1,0,1,0,54.6162984625078
18273,"campsite","small",10,1,0,5.412217047441,1,1,1,0,45.279731047953
18274,"backyard","small",12,1,1,8.20386663995652,1,1,0,0,27.355296493948
18275,"campsite","small",12,0,0,5.62337952753749,1,1,0,1,56.0526185673507
18276,"backyard","small",11,0,0,9.51184203567466,1,1,0,1,56.8782310373124
18277,"backyard","small",11,1,0,6.40537640610657,1,1,1,0,46.9209182208005
18278,"backyard","large",50,1,0,27.113404089606,1,1,1,0,53.8612495464229
18279,"backyard","small",12,1,0,4.34886494061137,1,1,0,1,47.4591840414155
18280,"campsite","small",11,0,0,9.11670711811774,1,1,1,0,55.6356469015344
18281,"backyard","small",11,1,0,4.96589674760498,1,1,1,0,49.062300168201
18282,"campsite","small",8,0,0,6.73715647227501,1,1,0,0,54.8157639682927
18283,"backyard","small",11,0,1,6.29345120508288,1,1,1,0,38.5160976100921
18284,"backyard","small",12,1,1,6.49141380199139,1,1,0,0,26.6835805600254
18285,"backyard","small",16,0,0,5.13422595005361,0,1,0,1,57.1942413840805
18286,"campsite","small",13,1,1,8.20939385130122,1,1,1,1,26.1496627193377
18287,"campsite","large",37,0,0,30.6162112682517,1,1,1,0,56.0586786556588
18288,"campsite","small",11,0,0,9.43484207192252,1,1,1,0,54.6127229035141
18289,"backyard","small",14,1,0,9.07053799687133,1,1,0,0,49.5895643071219
18290,"campsite","large",50,1,1,37.5814947120144,1,1,1,0,26.3811830396918
18291,"backyard","small",10,1,0,6.36689148701742,1,1,0,0,45.2027762749202
18292,"backyard","small",8,1,0,3.66975603261513,1,1,1,1,45.3579592128299
18293,"backyard","small",10,1,0,8.15923688757551,1,1,0,0,46.2698233080181
18294,"backyard","small",9,1,0,7.76076004798616,1,1,0,0,46.9830240827019
18295,"campsite","small",12,1,0,6.65510098782405,1,1,0,1,44.9225028629636
18296,"campsite","small",17,0,0,14.2089315122825,1,1,0,0,55.899768581496
18297,"backyard","small",11,1,0,6.06378607954241,1,1,1,0,47.9649243820012
18298,"backyard","small",10,1,0,2.65275320693034,1,1,0,1,45.0464340139536
18299,"backyard","small",15,1,1,10.4191085106328,1,1,0,1,28.6952713567025
18300,"campsite","small",8,0,0,4.49396317890307,1,1,1,0,54.0874770245684
18301,"campsite","small",8,0,0,5.06150381320813,1,1,1,0,53.829849517418
18302,"campsite","small",23,0,0,14.544247218526,1,1,0,0,56.3753248352027
18303,"campsite","small",18,0,0,14.3191488487582,1,1,1,0,56.0068010112914
18304,"backyard","small",18,0,1,10.6831653339863,1,1,1,0,39.8885576000363
18305,"backyard","small",10,0,0,7.22853925104778,1,1,1,0,57.3663151232317
18306,"backyard","small",12,1,0,9.70088783969844,0,1,1,1,46.5274683451616
18307,"backyard","small",13,1,1,5.48874473920025,0,1,1,0,26.8255203147044
18308,"backyard","small",19,0,0,14.4970293459645,1,1,1,0,59.3525621919098
18309,"backyard","small",8,1,0,3.99067752865752,1,1,0,1,44.4679988792141
18310,"campsite","small",13,0,0,8.34835540347502,1,1,1,0,54.671237905428
18311,"campsite","large",47,0,0,33.4657523848482,1,1,0,1,59.5381479532628
18312,"campsite","large",36,0,1,31.2167640453093,1,1,1,0,36.0605022744662
18313,"backyard","small",16,1,0,9.38732905652986,1,1,1,1,49.4329314345318
18314,"backyard","small",13,0,0,8.01516460031287,1,0,0,0,58.1516331009798
18315,"backyard","small",11,1,0,9.89826667220699,1,1,1,0,47.3112580488661
18316,"backyard","small",15,0,0,7.46681187322416,1,1,1,1,59.3615955255005
18317,"backyard","small",21,0,0,10.6513981573626,1,1,1,0,62.9904752631276
18318,"backyard","small",11,1,0,6.59894403046058,1,1,0,0,47.6088386578599
18319,"backyard","small",13,1,0,7.81481342366702,1,0,0,0,50.2330847739385
18320,"campsite","small",10,0,0,9.68986070171464,1,1,1,1,54.813701899918
18321,"backyard","small",13,0,0,5.16471998093009,0,1,1,0,56.2943263178722
18322,"backyard","small",13,1,0,9.28411504377608,1,1,1,1,47.6581869028667
18323,"campsite","small",12,1,0,5.4212906725833,1,1,0,1,44.9859571386159
18324,"campsite","small",14,1,1,8.54268609724348,1,1,0,0,25.9621444743831
18325,"campsite","large",46,1,1,38.0535552169116,1,1,1,0,24.9846146145923
18326,"campsite","large",45,0,0,29.2256844237043,1,1,0,0,54.8644287369859
18327,"campsite","small",11,0,0,7.67009870835562,1,1,1,0,57.3609582207576
18328,"campsite","large",38,1,1,24.1449678489797,1,1,1,1,26.9100606575524
18329,"backyard","large",43,1,1,37.0397159270576,0,1,1,0,35.350374908704
18330,"backyard","small",10,0,0,7.02065060360801,1,1,1,0,54.6301272176163
18331,"campsite","small",13,0,0,9.83990823752535,1,0,0,0,55.2792807514008
18332,"campsite","small",11,0,0,6.53341364303922,1,1,0,0,53.2332855505196
18333,"backyard","small",11,1,0,8.34943838094511,1,1,1,0,47.3657025360666
18334,"backyard","small",11,0,0,10.1771283866154,1,1,1,0,57.5742856122477
18335,"backyard","small",8,1,0,2.55084065962308,1,1,1,0,45.7297531020112
18336,"backyard","large",34,0,0,23.7652472864763,1,1,1,1,63.8047107950778
18337,"campsite","small",13,0,1,10.8947271453943,1,1,1,0,35.1282850778599
18338,"campsite","small",11,0,0,7.23804681915614,1,1,0,1,55.1698281926824
18339,"backyard","small",11,1,0,7.87000667304751,1,1,1,1,47.6779218153442
18340,"backyard","small",10,0,0,6.67411200118059,1,0,1,0,57.7692246786358
18341,"beach","small",16,0,0,8.22298651432142,1,1,1,0,55.1707734131844
18342,"beach","large",38,0,1,32.3028722848951,1,1,1,1,36.0263351562297
18343,"campsite","small",15,1,0,13.0356372776526,0,1,1,0,45.6514952690037
18344,"campsite","large",54,0,1,40.4778638669341,0,1,1,0,33.1181496198586
18345,"campsite","small",10,1,0,7.07973398565591,1,1,1,0,44.4627261425404
18346,"backyard","small",11,0,0,8.39136912535737,0,1,0,0,57.0820222993637
18347,"campsite","small",13,1,1,9.95717232166325,1,1,1,1,24.9530208968627
18348,"backyard","small",9,0,1,4.52880615034142,1,1,0,0,36.9129166439133
18349,"beach","small",13,0,0,10.616493383959,1,1,1,1,54.2887996983237
18350,"campsite","small",16,0,0,6.37671303395178,1,1,1,0,57.6350527389259
18351,"backyard","small",10,1,0,8.01700335162588,0,1,1,0,46.9837508950678
18352,"backyard","large",44,1,0,31.367431969944,1,1,1,0,56.7242839471373
18353,"backyard","small",9,1,0,4.17265306838449,1,1,0,0,45.2097166808905
18354,"backyard","small",11,1,0,5.47433282476154,0,1,1,0,47.5611129143413
18355,"backyard","large",51,1,0,38.572520762504,1,1,1,0,57.4030774079502
18356,"backyard","small",6,0,0,4.1803778540927,0,1,1,1,54.6589674119063
18357,"campsite","large",39,1,0,29.439705402742,1,1,1,0,46.5502144926391
18358,"campsite","large",36,1,0,28.8764783586962,1,1,1,0,47.6438596704808
18359,"backyard","large",39,0,0,26.0085048522928,1,1,0,1,65.3382970253396
18360,"backyard","large",36,0,0,24.6765908812574,1,1,0,0,66.0793606409904
18361,"campsite","small",14,1,0,10.6725775337265,1,1,0,1,44.93011014479
18362,"backyard","small",8,1,0,5.00345856150346,1,1,1,0,46.1984016142501
18363,"backyard","small",9,0,0,5.49023417956642,0,1,0,1,57.8655151221308
18364,"beach","small",8,0,0,5.60710823628763,1,1,0,1,52.0561486760218
18365,"backyard","small",14,1,0,9.53254022255142,1,1,0,0,47.5455388175238
18366,"campsite","small",13,0,1,9.79476732607995,1,1,1,0,35.8549030298073
18367,"campsite","large",26,0,0,16.9028625514565,1,1,1,0,56.3830665758133
18368,"campsite","small",18,1,0,7.45370830301672,1,1,1,1,46.6641800764153
18369,"backyard","small",9,0,0,7.41152217075384,1,1,1,1,56.0666428017884
18370,"backyard","large",38,1,0,32.6696033899109,1,1,1,0,54.7116243073207
18371,"backyard","small",7,0,0,5.40368559479962,1,1,1,1,55.9854945184411
18372,"backyard","small",9,1,0,7.42941297905715,0,1,0,0,47.5447301930808
18373,"backyard","large",49,1,0,30.6992569513727,1,1,1,0,54.5359780978008
18374,"backyard","small",18,0,0,13.0087188325225,1,1,1,1,59.1069527856397
18375,"backyard","small",15,1,0,9.7437350656556,1,1,1,0,49.0932622910834
18376,"beach","small",10,0,0,7.78819482550183,1,1,0,1,53.6631620547999
18377,"backyard","large",50,1,0,35.7623330962152,1,1,0,0,55.6644064750219
18378,"backyard","large",44,0,1,37.075542727528,1,1,1,1,47.265479309669
18379,"backyard","large",41,0,0,32.9386723466124,1,1,0,0,64.5127545953909
18380,"backyard","small",10,0,0,7.95901925418517,1,1,1,1,55.9882139846256
18381,"backyard","small",10,0,0,3.10406394226833,1,1,1,1,56.3852247814167
18382,"beach","small",16,0,1,12.0590605033014,0,1,1,1,35.3466980416262
18383,"backyard","small",8,0,0,5.18934871943131,1,1,1,1,54.4376632426416
18384,"campsite","small",16,0,0,12.1572285733601,1,1,1,1,56.6740185757514
18385,"backyard","small",9,1,0,8.31408204841691,0,1,1,0,45.9982977167076
18386,"backyard","small",7,0,0,5.49032559553749,0,1,1,0,54.979396204801
18387,"backyard","large",37,0,1,23.2084532461995,1,1,0,0,44.5245129484022
18388,"beach","small",13,0,0,6.68084728088818,1,1,0,0,52.2609346911939
18389,"backyard","small",7,0,0,3.61874083606018,1,1,1,0,56.6866740885921
18390,"campsite","small",6,0,1,4.17038502878017,1,1,0,0,35.0739192649727
18391,"campsite","small",17,1,0,12.2782006103867,1,1,0,0,47.2045259030772
18392,"backyard","large",41,0,1,33.8162963613238,1,1,0,0,44.4901737177615
18393,"backyard","small",14,0,0,5.26138218240736,1,1,1,0,58.660783175242
18394,"campsite","small",10,1,0,8.26936095185499,1,1,1,0,45.0332033352075
18395,"backyard","small",11,0,0,5.5270784404258,0,1,0,0,56.4209390363968
18396,"backyard","small",9,1,0,3.45116093220542,0,1,0,0,45.8013602881527
18397,"campsite","small",12,0,0,6.78859353610659,1,1,1,0,55.9192220020158
18398,"backyard","small",10,1,0,5.80048216147009,1,1,1,0,46.6225508751589
18399,"campsite","small",16,0,0,14.9531941885582,1,1,0,0,54.3369232495736
18400,"beach","large",41,0,0,32.5248874041676,1,1,1,0,51.4431069616179
18401,"backyard","small",10,0,0,7.75885063281464,1,1,0,0,56.5376840053535
18402,"backyard","large",47,1,0,36.0489737048506,1,1,0,0,55.9475420020228
18403,"backyard","small",16,0,1,11.3573966319075,1,1,1,1,39.399089665463
18404,"backyard","small",10,1,0,6.02251341830775,1,1,1,1,46.406999545543
18405,"backyard","large",52,0,0,44.9990593699843,1,1,1,0,65.7809431461132
18406,"backyard","small",19,0,1,10.5725005844808,1,1,1,0,42.7376828034649
18407,"backyard","small",12,1,0,11.0510153291097,1,1,1,1,46.4081583657559
18408,"backyard","large",37,0,0,25.8649437321736,1,1,1,0,64.3239826430384
18409,"backyard","small",7,0,0,5.9192816691191,1,1,1,0,56.0869770681408
18410,"campsite","small",12,0,0,7.13434990055298,1,1,0,0,55.849559802099
18411,"backyard","small",15,1,0,9.75945783873447,0,0,1,1,49.7318065295408
18412,"backyard","small",11,1,0,11.7746989093697,1,1,1,0,46.430201487556
18413,"backyard","small",16,0,0,7.23769787394153,0,1,0,0,60.9558993658806
18414,"backyard","large",37,1,0,27.1733664031835,1,1,0,0,53.6240149609902
18415,"backyard","small",17,1,0,10.4418249927706,0,1,1,0,49.952785673883
18416,"campsite","large",38,1,0,35.4866523134572,0,1,1,0,46.016644324034
18417,"beach","small",14,1,0,11.9703593550519,1,1,1,1,44.2107076764577
18418,"backyard","small",13,0,0,4.65427635528835,1,1,0,0,59.4997605347349
18419,"backyard","small",11,0,0,6.26772577660162,1,1,1,0,58.4998263048257
18420,"backyard","large",41,1,0,35.5427597179794,1,1,1,0,54.5531050397574
18421,"backyard","small",13,0,0,7.82430979887744,1,1,0,0,58.0741839981615
18422,"backyard","small",11,1,0,5.70772324939101,1,1,1,1,47.449573564212
18423,"backyard","large",42,1,1,29.8087995236173,1,1,1,0,35.2393803735567
18424,"backyard","small",10,0,0,5.99054907615031,1,1,0,0,57.2515266196617
18425,"beach","large",53,1,0,47.6228755426497,1,1,0,0,39.7896040654085
18426,"backyard","small",9,1,0,8.71867175199651,1,1,1,0,45.0691651976395
18427,"backyard","small",9,0,0,5.74479958285406,1,1,0,0,56.9869992317639
18428,"backyard","small",8,0,0,4.29005636710981,0,1,1,1,56.1345053863799
18429,"campsite","small",17,1,0,10.6095725665309,1,1,1,1,47.3528739990195
18430,"backyard","small",13,0,0,4.90000431178645,0,1,0,0,58.4380468725343
18431,"backyard","large",50,0,0,44.6398389381885,1,1,0,1,63.4859281854353
18432,"backyard","large",48,0,0,39.4330177504087,1,0,1,0,70.0877919921421
18433,"beach","small",13,0,0,11.0988655405679,0,1,0,0,53.7725015236473
18434,"backyard","small",9,1,0,7.9235884538008,1,1,1,0,46.7806972871359
18435,"backyard","small",9,1,0,3.21799799074444,1,1,0,0,47.7496687540107
18436,"campsite","small",9,1,1,7.04889602397941,1,1,1,0,24.1675412509154
18437,"backyard","large",41,0,1,37.8578617566473,1,1,1,1,45.764206626946
18438,"beach","small",8,0,0,7.70459379297879,0,1,0,0,51.6236371368464
18439,"beach","small",14,0,0,7.49745077514254,1,1,1,0,53.8981200901115
18440,"campsite","small",12,0,0,6.22394373900717,1,1,0,0,53.9108823584219
18441,"backyard","small",7,1,0,4.48470805564388,1,1,0,0,45.9919513978303
18442,"beach","large",49,0,0,29.2478318055892,1,1,1,0,51.6989920135397
18443,"beach","small",10,0,0,5.64267911472421,1,1,1,1,53.8698582375476
18444,"backyard","small",12,0,0,7.03318550398034,1,1,1,0,57.5334595144105
18445,"backyard","small",15,1,1,5.32764715894744,0,1,1,0,27.9925932298898
18446,"backyard","small",15,1,0,13.3059436874739,0,1,1,0,48.2990467865722
18447,"backyard","small",12,1,0,10.764784323903,1,1,1,0,49.4092726285682
18448,"backyard","small",8,0,0,3.644040057376,1,1,1,1,56.4974532880477
18449,"campsite","small",18,1,0,12.3779940708812,1,1,1,0,46.5513282487846
18450,"campsite","small",14,1,0,7.46133037420664,1,1,0,0,45.1530757547694
18451,"campsite","small",7,1,0,6.67466971300876,1,1,1,1,43.173070877992
18452,"backyard","large",31,0,1,29.1690899270147,1,1,1,0,42.9513983583723
18453,"backyard","large",47,1,0,39.5771412706882,1,1,0,1,53.7144116407641
18454,"backyard","large",46,0,0,32.3207627150882,1,1,0,0,66.1185296362705
18455,"backyard","large",49,0,1,36.463858336432,1,1,0,1,46.9253056292344
18456,"backyard","large",44,1,0,33.9219319287848,1,1,0,0,55.1742859963289
18457,"backyard","small",9,1,0,4.78824074547985,1,1,1,0,45.239304004278
18458,"backyard","large",54,0,1,42.252866397864,1,1,1,1,44.6317284169658
18459,"campsite","small",10,0,1,5.80670830968545,1,1,1,0,35.4458943904149
18460,"backyard","small",6,1,1,3.4362867096342,1,1,0,0,24.3837879772639
18461,"campsite","small",10,0,0,5.83445033786615,1,1,1,0,54.8517589764503
18462,"backyard","large",50,1,0,41.2291049165259,1,1,1,0,56.4679995087162
18463,"campsite","small",14,0,0,10.2047809574246,1,1,0,0,57.3104685191605
18464,"backyard","small",11,1,0,6.40660068136902,1,1,0,1,47.9942767870781
18465,"campsite","small",15,1,0,8.98730778082719,1,1,1,1,45.4660058207749
18466,"beach","small",11,0,0,4.85160734993794,1,1,0,1,52.0963618907261
18467,"campsite","small",15,0,0,5.47008911667935,1,1,1,0,55.0886126016673
18468,"campsite","small",8,1,0,4.79063260108762,1,1,1,0,45.8725819263641
18469,"backyard","small",13,1,0,10.0432120756894,1,1,1,0,46.5096848985277
18470,"backyard","small",14,0,0,9.65910433182472,0,1,1,0,58.5280689295589
18471,"campsite","small",8,1,1,4.45138925930137,1,1,0,0,25.6987691247492
18472,"backyard","small",15,0,0,8.23974318263332,1,1,1,0,59.3248636776061
18473,"backyard","small",15,1,0,10.2461650697003,1,1,0,0,48.4430202300409
18474,"campsite","small",15,0,1,12.48568071672,1,1,0,1,36.2876711507031
18475,"backyard","small",11,0,1,8.83798367846863,0,1,1,1,38.5169326770528
18476,"backyard","small",9,0,1,6.85895898892692,1,1,0,0,36.0556687987097
18477,"beach","large",45,1,1,42.8672025641222,0,1,1,1,20.2968164053955
18478,"backyard","small",9,1,0,4.73479571535514,1,1,1,1,48.4538519641518
18479,"backyard","small",12,1,0,8.2719836822255,1,1,1,0,47.4649434679298
18480,"campsite","large",43,0,1,37.0606292281166,1,1,1,1,35.7717767441735
18481,"backyard","large",35,1,0,26.8711766179964,1,1,0,0,54.4991851030904
18482,"campsite","small",9,0,1,5.78986934004076,1,1,0,0,34.1558636485236
18483,"campsite","small",12,0,1,8.36267906785844,1,1,1,1,37.0306931405918
18484,"backyard","large",44,0,1,29.8040425615089,1,1,1,0,46.3919190957117
18485,"backyard","small",11,1,0,6.59226197630708,1,1,0,1,47.0854134665562
18486,"backyard","small",8,0,0,4.09944912557587,1,1,1,1,56.4469797227835
18487,"beach","small",13,1,0,8.59155522242919,1,1,1,0,43.4348174353086
18488,"campsite","small",12,0,0,5.19586847340977,1,1,0,0,55.2691901373039
18489,"backyard","small",12,0,0,7.06768261327742,0,1,1,1,56.1345910532344
18490,"beach","small",12,0,0,11.7923406974541,1,0,1,0,58.8878802143188
18491,"backyard","small",14,0,0,8.44014987491272,1,1,1,0,57.4837106257103
