"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items","propane_used"
15650,"backyard","small",13,0,0,8.20844747728513,1,1,0,1,56.7350943139027
15651,"backyard","small",9,1,0,4.93312105947767,1,1,1,0,47.6126580930912
15652,"backyard","small",15,1,0,8.65477242343536,1,1,0,0,48.9311313188248
15653,"backyard","small",8,0,0,4.63293134676197,1,1,1,1,55.6393563895716
15654,"campsite","large",40,1,0,32.5429528495031,1,1,1,0,45.8470161143337
15655,"backyard","small",16,1,0,10.1186938466586,1,1,0,0,48.1821149551343
15656,"backyard","small",15,1,0,9.30365014120992,1,1,0,1,48.4286241393532
15657,"campsite","small",13,0,0,7.35930636900723,0,1,0,0,56.0127914643128
15658,"campsite","small",14,1,0,9.56687539462202,1,1,1,1,45.6337081204577
15659,"backyard","small",9,0,1,6.00638043300528,0,1,1,0,35.8970041752809
15660,"beach","small",11,1,1,6.81102743012312,1,1,0,0,23.1980947327274
15661,"beach","large",42,0,0,24.1943914913787,1,1,0,0,51.5811668164293
15662,"campsite","small",9,0,1,5.61747777196109,1,1,0,0,32.5966145296929
15663,"campsite","large",40,0,0,26.1391544685147,1,1,1,1,55.2427911549982
15664,"campsite","small",11,0,0,8.70963334866321,1,1,1,1,54.3037744423823
15665,"beach","small",12,1,0,6.91270752507182,1,1,1,1,43.7974676630025
15666,"backyard","large",48,0,1,29.3174202643649,1,1,1,1,44.7391848106359
15667,"backyard","small",12,1,0,9.94675377141133,1,1,1,0,47.8359859879954
15668,"backyard","small",13,0,1,8.98401994057111,1,1,1,0,38.207519987269
15669,"backyard","large",48,0,0,41.5031913312882,1,1,1,0,66.8896364386935
15670,"campsite","large",52,0,0,38.8686888499929,1,1,1,1,56.3772169514142
15671,"backyard","small",12,0,0,7.81425254992046,1,1,0,1,57.6095339640346
15672,"backyard","large",45,1,0,37.4904514787533,1,1,1,1,56.7162998009044
15673,"campsite","small",9,1,0,5.95387267541962,1,1,0,0,44.738629834587
15674,"backyard","small",13,0,0,10.055994225328,0,1,0,0,57.3902973215514
15675,"backyard","large",33,0,1,30.4254424318186,1,1,0,0,43.7878422982388
15676,"campsite","small",13,1,1,6.6415968821376,0,1,1,0,24.6347048342677
15677,"backyard","small",7,1,1,4.40807438623729,1,0,1,0,26.4344546429195
15678,"backyard","large",34,0,0,25.4760636735383,1,1,1,1,64.1247414047
15679,"beach","small",11,1,0,9.31959687539101,1,1,1,1,44.4234630030614
15680,"beach","small",10,0,0,5.78630999162883,1,1,1,0,53.7223711990409
15681,"backyard","large",51,0,0,38.1905887396261,1,1,1,1,64.2531776110288
15682,"backyard","large",36,1,0,26.8611460601377,0,1,1,0,52.4336510579176
15683,"backyard","small",14,1,0,11.2043603359892,1,1,1,0,49.1116682993617
15684,"backyard","small",12,1,0,6.94062286019906,1,1,1,1,45.801161072983
15685,"backyard","small",8,1,1,3.70645973725403,1,1,1,0,25.5512994857367
15686,"campsite","small",11,0,0,7.0010746464319,1,1,1,0,56.154048230899
15687,"campsite","large",52,0,0,39.9139467910291,1,1,0,1,55.5340548240857
15688,"campsite","large",30,1,0,27.4892542729897,0,1,0,1,47.2505101575524
15689,"campsite","small",14,0,0,12.0286111049977,1,1,0,0,56.8508534909312
15690,"backyard","large",32,1,0,23.5115764917753,1,1,1,1,55.7885701707181
15691,"beach","small",9,1,0,4.10357768007751,1,1,0,1,42.3432178560643
15692,"backyard","large",47,0,0,32.4256567741265,1,1,0,0,66.5757740599782
15693,"backyard","small",11,0,0,4.43266694476853,1,1,0,0,56.227844264161
15694,"campsite","large",36,0,0,28.9489969990785,1,1,1,1,57.8650453564249
15695,"backyard","small",13,0,1,9.97932122736425,0,1,1,0,38.5984808930114
15696,"campsite","large",45,1,0,34.8030300907672,0,1,1,0,45.7281666350614
15697,"backyard","small",14,0,0,7.43688819038147,1,1,0,0,58.3139671961913
15698,"backyard","small",17,0,0,13.5056338508855,1,1,0,0,61.0055469821442
15699,"backyard","large",41,1,0,41.4711391271536,1,1,0,0,56.7439575748791
15700,"campsite","small",9,1,0,4.40193233826294,1,1,0,1,44.6050080344261
15701,"backyard","small",10,1,0,6.96238310660094,1,1,1,0,48.1587763954175
15702,"campsite","small",6,1,0,4.90835022318011,1,1,1,1,43.9213698586097
15703,"backyard","small",14,1,0,9.96826056035078,1,1,1,0,48.585267383578
15704,"backyard","large",45,1,0,32.9117938821265,1,1,1,0,55.0150773517569
15705,"backyard","small",11,0,0,5.34272998513459,1,1,0,1,56.4188066398567
15706,"backyard","small",11,1,0,5.39910915903795,0,1,1,1,44.6220062443469
15707,"campsite","small",9,1,1,4.94727512606754,1,1,0,0,23.1729189203823
15708,"campsite","small",7,0,0,3.71630215152332,1,1,0,0,54.8581503692659
15709,"campsite","small",14,1,0,8.16961341809823,0,1,1,1,46.0279499262928
15710,"campsite","small",13,0,1,7.84333673397102,1,1,0,1,36.3561038703164
15711,"backyard","large",40,0,0,21.7770669563175,1,0,0,0,68.7965946973648
15712,"campsite","large",39,1,0,31.3769340410104,0,0,1,1,49.4431691049053
15713,"backyard","small",9,1,0,6.43268108571483,0,1,1,1,47.0560244042328
15714,"backyard","small",13,1,0,8.58036281849752,1,1,0,1,46.6505678851651
15715,"backyard","small",11,1,0,9.96974846666741,0,1,1,0,46.9750178575154
15716,"campsite","large",44,1,0,37.2955535720705,1,1,0,0,45.5533684743522
15717,"backyard","small",14,1,0,10.4433538937017,1,1,1,0,48.2608028480378
15718,"campsite","small",18,0,0,8.60406614051211,1,1,0,0,55.6047859102481
15719,"backyard","small",8,0,0,5.05023506788438,1,1,0,0,55.8171517852826
15720,"backyard","small",13,1,0,6.62144073031204,1,0,1,1,50.0167100797626
15721,"campsite","small",8,0,1,3.83604682882272,1,1,1,0,34.2906224526512
15722,"campsite","small",12,1,0,7.00861361755149,1,1,1,0,46.2835667591341
15723,"campsite","large",40,1,0,24.9179677549598,0,1,1,0,46.5847857054609
15724,"campsite","small",10,1,0,6.18526252343304,1,1,0,0,44.145394142682
15725,"campsite","large",32,1,0,25.5018049936451,1,1,0,0,46.2419773797588
15726,"campsite","small",13,0,0,8.9263887149229,1,0,0,0,56.3120127739199
15727,"campsite","small",9,1,0,5.00915961666893,1,1,0,0,43.4992123344783
15728,"backyard","large",43,1,1,31.7382850728751,1,1,0,0,36.0121636670358
15729,"backyard","large",53,1,0,30.5764905097711,1,1,1,1,55.0173816651434
15730,"backyard","small",8,0,0,3.89228217513043,0,1,0,1,57.0322669341953
15731,"backyard","small",9,0,0,4.55766447418721,1,1,0,0,55.2316535880338
15732,"campsite","small",11,0,0,6.01136156259174,0,1,1,0,56.3272891885119
15733,"backyard","small",10,1,0,8.31868826298335,0,1,0,0,45.8099797842453
15734,"campsite","small",14,1,0,11.4274692545217,1,0,1,1,47.3305649914558
15735,"backyard","small",15,0,1,10.4874082001469,1,1,0,1,39.2644934648792
15736,"backyard","small",13,1,1,5.45141460915874,1,1,0,0,29.5480614874999
15737,"campsite","large",37,1,0,28.1784617561766,0,1,1,0,46.846073125758
15738,"campsite","small",12,0,1,5.75522090658755,1,1,1,0,36.4693769868083
15739,"backyard","small",10,0,0,6.74697595836748,1,1,0,1,57.7913155467681
15740,"backyard","large",40,1,0,26.6021756947428,1,1,0,0,56.0234908543237
15741,"campsite","small",15,1,0,11.1118071595054,1,0,1,0,48.5376480510292
15742,"backyard","small",12,0,0,6.69139952468395,1,1,0,0,56.136851715166
15743,"campsite","small",12,1,0,6.39578315496027,1,1,1,1,45.010384131404
15744,"backyard","small",12,0,0,12.6898124585306,1,1,1,0,59.6589667034165
15745,"backyard","small",16,0,0,13.0502620691893,0,1,1,1,59.9137866273037
15746,"campsite","small",11,1,0,5.16902134226809,0,1,1,1,45.5372417039754
15747,"backyard","small",10,1,0,5.03387756472717,1,1,0,0,46.0757889191255
15748,"beach","small",15,1,0,8.49583710010491,1,1,1,0,43.826468632202
15749,"beach","small",12,1,0,7.53197953458153,1,1,1,1,43.2909752113558
15750,"campsite","small",7,0,0,5.44266353959331,1,1,1,1,54.2472480855253
15751,"backyard","large",42,1,0,30.7414132011812,1,1,0,0,53.7899189391506
15752,"beach","small",4,1,0,3.22989714808907,0,1,1,1,42.2448327707616
15753,"backyard","small",14,0,1,4.64597493839827,1,1,0,0,38.0780280547788
15754,"campsite","small",9,1,0,6.52933570592346,1,1,0,1,44.4300499888794
15755,"backyard","small",12,0,0,11.1528207887078,1,1,1,1,57.901608185131
15756,"backyard","large",48,0,0,37.2620128233712,1,1,0,1,64.8728095207619
15757,"backyard","large",39,0,1,28.3050799250945,1,1,1,0,45.7033713470579
15758,"backyard","small",13,1,0,8.53810374999671,1,1,1,0,47.6605227302659
15759,"backyard","small",11,0,0,7.84426312574389,1,1,0,0,57.1477214772914
15760,"campsite","small",14,1,0,8.1189213330879,0,1,1,0,45.4265267476772
15761,"backyard","small",9,1,0,5.28749532761466,1,1,1,0,46.4465549081892
15762,"beach","small",22,0,1,14.8279010605258,1,1,0,1,33.4329492549343
15763,"backyard","large",47,1,1,29.8854264374476,1,1,0,0,35.6220972016199
15764,"backyard","small",13,0,0,6.07727406428576,1,1,1,0,59.213654816733
15765,"backyard","small",9,0,0,3.38119219346648,0,1,0,0,55.9265273067499
15766,"backyard","small",14,0,0,6.20938556035664,0,1,1,0,58.4324335713079
15767,"backyard","large",30,0,0,25.2865391659008,0,1,1,0,62.8827321380782
15768,"backyard","small",14,1,0,4.79410909563778,1,1,1,0,48.7639382001631
15769,"backyard","small",16,1,0,11.1400349703121,1,1,1,1,50.6960893603085
15770,"campsite","small",16,0,1,10.7720490224876,1,1,1,0,35.4089195055198
15771,"backyard","large",48,1,0,33.7967279093308,1,1,1,1,55.3970941698777
15772,"backyard","large",34,1,0,27.5759914118823,0,1,1,0,53.601846838886
15773,"campsite","small",17,1,0,5.55845864122218,1,1,0,1,46.7071397361026
15774,"campsite","small",12,1,0,8.05820446891794,1,1,0,0,45.3289998397781
15775,"campsite","small",14,1,0,12.7597002569245,1,1,1,1,44.3279904118673
15776,"backyard","small",7,1,0,6.31551831003274,1,1,1,0,45.1560300486868
15777,"backyard","small",14,0,0,9.16177331737129,1,1,1,0,60.6228252527174
15778,"backyard","small",15,1,1,9.81768487946563,1,1,1,0,26.0183402659631
15779,"backyard","small",9,0,0,4.52402793427948,1,1,0,1,57.1202055741586
15780,"campsite","small",12,0,0,5.94139914868832,1,1,1,0,56.0337483076797
15781,"backyard","small",14,1,0,10.8079707629229,0,1,0,0,49.2160406094497
15782,"backyard","small",11,1,0,6.27945240089788,0,1,1,0,47.0565050888933
15783,"backyard","large",39,0,0,23.9476442377716,1,1,0,0,66.255054749411
15784,"backyard","small",9,1,0,3.96791871590211,1,1,1,0,48.4838958566598
15785,"backyard","large",48,0,1,27.8138154766477,0,1,0,1,45.1863510400227
15786,"backyard","large",41,1,0,26.8640514826182,1,1,1,0,54.7190454221363
15787,"backyard","large",44,1,1,26.1323395686324,0,1,1,1,33.5193945273534
15788,"campsite","small",18,0,0,7.71231824178612,1,1,0,0,57.8559501917579
15789,"campsite","small",10,0,0,3.95158229346303,1,0,1,0,58.1263181355399
15790,"backyard","small",15,1,1,8.94404769856975,0,1,0,1,27.0262533032797
15791,"backyard","small",12,0,0,7.56943479473936,1,0,1,1,57.1490555321234
15792,"backyard","small",14,1,0,5.50559407562131,1,1,1,0,49.7315219792405
15793,"beach","small",15,1,0,14.8230567754914,1,0,0,1,45.1186326120239
15794,"campsite","large",51,1,0,36.7697355980433,1,1,0,1,44.0652411285271
15795,"campsite","small",15,0,0,13.3141197530081,1,1,0,1,56.6441872177491
15796,"backyard","large",42,1,0,30.0733375440594,1,1,1,0,54.4418698142703
15797,"campsite","large",44,0,0,37.993136035926,1,1,0,1,56.2060946989561
15798,"backyard","small",9,0,1,3.22476684392002,1,1,0,0,36.9485262651112
15799,"backyard","small",14,0,0,9.30434474679807,1,1,0,1,57.4219380693882
15800,"campsite","small",5,0,0,3.5621525960735,1,1,1,0,53.2820890759834
15801,"backyard","small",8,0,0,4.09397263574567,1,1,0,1,55.2828171395346
15802,"backyard","small",14,1,0,8.7925586489728,1,1,1,0,48.3292800327229
15803,"backyard","large",51,1,0,29.104976617115,1,1,0,0,54.4264890947298
15804,"backyard","small",10,0,0,3.30554181550197,1,1,1,1,58.3709183813172
15805,"campsite","large",50,0,0,42.1555860302016,1,1,0,0,55.3620740079649
15806,"beach","small",19,1,0,11.5185727884638,1,1,0,0,44.8846925541467
15807,"campsite","small",9,0,0,6.16674675078593,1,1,0,0,55.145009420499
15808,"backyard","small",14,0,0,10.0806171876203,1,1,0,1,59.8449776928066
15809,"backyard","small",11,0,1,8.78667575361475,1,1,1,0,36.9886167108305
15810,"backyard","small",12,1,0,7.93063272398089,1,0,0,1,48.21754927495
15811,"campsite","large",29,0,0,26.2713296734737,1,1,1,0,57.8583030721011
15812,"campsite","large",37,0,0,26.5863827078318,1,1,1,0,56.543075664152
15813,"backyard","small",15,1,0,5.88032915093708,1,1,1,1,47.6272809259379
15814,"backyard","small",8,0,0,3.67012002900015,1,1,0,0,57.8609182848794
15815,"backyard","small",14,0,1,8.05335853861877,0,1,0,0,37.6956953077467
15816,"backyard","small",10,0,0,6.54205641146862,1,1,1,1,58.4630787369395
15817,"backyard","small",17,0,0,14.8373881667746,1,1,1,0,58.6212951237166
15818,"campsite","small",9,1,0,5.98947543280469,1,1,1,0,44.131023587228
15819,"campsite","small",18,0,0,15.1048178281968,0,0,0,1,57.8709064662006
15820,"backyard","small",10,0,1,7.51727676981456,1,1,1,0,35.8766838138732
15821,"beach","small",13,1,0,10.4315218048759,0,1,1,0,42.3423092342551
15822,"backyard","small",9,0,0,6.58405626036605,1,1,1,0,55.956159687355
15823,"backyard","small",8,1,1,3.30783839355327,1,0,1,0,27.2878846115869
15824,"campsite","small",10,0,0,6.1307551595181,1,1,1,1,53.7143583123222
15825,"campsite","small",9,0,0,6.90830003150268,1,1,1,0,55.8845057297697
15826,"backyard","small",14,0,0,6.61277771604828,1,0,1,0,58.0945199762066
15827,"backyard","large",47,0,0,38.7423970530755,0,1,0,0,67.0194251006056
15828,"beach","small",13,0,0,8.3873517044761,1,1,1,0,54.8570478828279
15829,"backyard","small",10,1,0,4.33527069593103,1,1,0,1,46.5158688307558
15830,"backyard","small",11,1,1,4.4124883397699,1,1,1,0,27.3405509216781
15831,"backyard","small",11,1,1,8.16191162083368,1,1,0,0,26.5354918953378
15832,"backyard","small",14,0,0,6.61706575923419,1,1,1,1,58.0243783019572
15833,"backyard","small",10,0,1,5.83844681971465,1,1,0,0,34.8135866882949
15834,"backyard","small",9,1,0,6.06889703167539,1,1,1,1,46.7543603785941
15835,"campsite","large",39,1,0,31.05430217508,1,1,0,0,47.4712157223823
15836,"backyard","small",14,1,0,6.3719110766736,1,1,1,0,47.8335330387446
15837,"backyard","large",50,1,0,39.7682406962997,0,1,0,0,54.8716797965447
15838,"campsite","small",12,0,1,4.90573683885901,0,1,0,1,34.9534497368841
15839,"backyard","small",13,1,0,4.41651301595685,1,1,1,0,47.6395282584816
15840,"campsite","small",10,1,0,8.0091368462464,1,0,1,1,45.0064910060224
15841,"backyard","small",15,0,0,11.9171437678443,1,1,0,1,59.0533642441478
15842,"backyard","large",36,0,1,31.68926988535,1,1,1,0,42.7331695898205
15843,"backyard","large",52,1,0,45.5490967916897,1,1,1,0,54.8639437529021
15844,"campsite","small",12,1,1,8.35243888602471,1,1,1,1,24.3887840835254
15845,"backyard","small",12,1,1,6.92321311097059,1,1,0,0,26.7040656557021
15846,"backyard","small",9,0,0,7.27342299906356,1,1,1,1,57.019010255614
15847,"campsite","small",13,0,0,6.62499521874957,1,1,0,0,54.6632351375673
15848,"backyard","small",12,1,0,6.18352293237191,0,1,1,0,47.8838501653002
15849,"beach","small",8,0,1,5.34227768690933,1,1,0,0,31.8290207754782
15850,"backyard","small",12,0,0,6.73965006159179,1,1,1,0,56.4730165000204
15851,"backyard","small",11,1,0,7.21551447614963,1,1,1,1,47.6743490531859
15852,"backyard","small",16,1,0,-0.435435681986716,1,1,1,0,48.4389889127977
15853,"backyard","large",36,0,1,26.6917603938143,1,1,1,1,44.4123369607967
15854,"backyard","small",13,1,1,5.9806883648286,1,1,1,0,28.0582884907138
15855,"backyard","small",11,1,0,6.11166616087077,0,1,1,0,48.030586762432
15856,"campsite","small",11,0,0,8.62016269267748,0,1,1,1,54.2798279378253
15857,"campsite","small",10,0,0,6.6035849471497,1,1,0,0,53.8151361899107
15858,"campsite","large",46,0,0,33.0860157041928,1,1,1,0,58.1322226485144
15859,"backyard","small",15,1,0,9.94104166835772,1,1,1,0,48.9435199838061
15860,"campsite","small",14,0,0,7.3191090315045,0,1,1,1,56.1722989678815
15861,"beach","large",42,1,0,28.7538150827076,1,1,1,1,42.8967830961248
15862,"beach","small",9,1,0,3.1179534004063,1,1,1,0,44.2091456011574
15863,"campsite","small",15,1,0,9.33100126242609,0,1,1,1,47.1355785162658
15864,"backyard","small",17,1,0,13.1406439606257,0,1,0,0,49.7067204609475
15865,"backyard","large",40,1,0,35.9508779493108,1,1,1,0,53.6631309068523
15866,"backyard","large",36,1,1,24.9741362800681,1,1,0,0,34.4824406602379
15867,"campsite","small",15,1,0,8.29406586835848,1,1,0,1,45.5514962736864
15868,"backyard","large",37,0,0,28.8657536758184,1,1,1,0,64.283484018733
15869,"backyard","small",12,1,0,6.01796149290323,1,1,0,0,47.1691962875461
15870,"campsite","small",7,0,1,3.79286311548524,1,1,1,0,32.9971542956702
15871,"beach","small",15,1,0,5.02944820975372,1,1,0,0,44.4786348964001
15872,"campsite","large",43,1,0,34.0494829482599,1,1,0,1,45.8681415103931
15873,"campsite","large",36,1,0,27.9770143899746,0,1,1,0,46.2403021312935
15874,"backyard","large",51,0,0,27.568000331361,0,1,1,0,65.5253025841202
15875,"backyard","small",18,1,0,11.2318355397246,1,1,0,0,48.667026001259
15876,"campsite","small",16,0,1,8.93869726312491,1,1,1,0,37.0481220564393
15877,"backyard","large",46,1,0,30.2071305914849,1,1,1,0,57.2956714582249
15878,"beach","large",46,0,1,42.4480951249045,1,1,0,0,31.0964791162796
15879,"backyard","small",15,0,1,13.6381552040765,1,1,1,0,38.648246084478
15880,"backyard","small",9,1,0,7.58538715337812,1,1,1,0,48.4493155146371
15881,"campsite","small",11,1,0,6.27660418073031,0,1,0,0,44.8765105017797
15882,"campsite","small",14,1,0,8.70823607003661,1,1,1,0,46.3613501387638
15883,"campsite","small",12,1,0,10.377818431128,1,1,0,1,46.1398341517937
15884,"backyard","large",42,0,0,34.4268081614807,1,1,1,1,65.7307068540504
15885,"backyard","large",41,1,0,24.722159613896,1,1,1,0,57.0883645902644
15886,"campsite","large",49,0,0,37.9387592257882,1,1,0,0,56.5689546234001
15887,"backyard","small",9,0,0,4.02705841109994,0,1,1,0,55.9478298265558
15888,"backyard","small",11,0,0,8.81143615517406,1,1,1,0,58.5761792968283
15889,"backyard","large",43,0,0,32.1870460891056,1,1,0,1,64.8975560102102
15890,"backyard","small",18,0,0,15.3581645607026,1,1,0,0,58.6412608857872
15891,"backyard","large",46,0,0,42.6029147431692,1,1,1,0,65.1690974653474
15892,"backyard","small",6,0,0,4.05794283758537,1,1,1,0,54.7858873021281
15893,"backyard","large",40,0,0,28.2545026417625,0,1,1,0,64.593872038285
15894,"backyard","small",9,1,0,4.55281798066421,1,1,1,1,45.362931950495
15895,"campsite","large",50,0,0,38.1362935871382,1,1,0,0,54.8063670225782
15896,"campsite","small",16,1,0,12.9383838167562,1,1,1,0,47.3065179423706
15897,"backyard","small",20,0,0,11.3351209342127,1,1,1,1,60.7228531931666
15898,"campsite","large",40,0,0,34.9535350688823,0,1,1,1,55.955593634316
15899,"backyard","small",10,0,0,7.16931258975811,0,1,1,1,56.879405397751
15900,"backyard","large",42,1,0,35.9904127624454,1,1,1,1,55.6159969457022
15901,"backyard","small",16,0,0,4.61949033026598,1,1,1,0,57.8725853746087
15902,"backyard","large",38,1,0,31.9498641436179,1,1,1,0,53.8297380397485
15903,"backyard","small",9,1,0,5.28454524650187,1,0,1,0,47.7226623269485
15904,"backyard","large",52,1,0,35.3971824566104,1,1,1,1,53.9713833733624
15905,"backyard","small",16,1,0,8.44537390499298,1,1,1,0,50.3277124134982
15906,"backyard","small",11,0,0,5.01787000185335,1,1,0,0,57.6079559843648
15907,"backyard","small",16,0,0,12.1971016700159,0,1,0,0,58.7147647825705
15908,"backyard","small",13,0,0,4.47165958696049,1,0,1,0,60.6806302173114
15909,"backyard","small",9,0,0,8.26293153553826,1,1,1,0,57.2996068668205
15910,"backyard","large",45,0,0,34.7836905820727,1,1,0,0,65.535443086686
15911,"campsite","small",13,1,1,9.25197362118378,0,1,1,0,25.4791574641756
15912,"backyard","large",60,0,0,41.5137581411035,1,1,0,0,66.1940582939291
15913,"campsite","large",54,1,0,37.6433607568777,1,1,0,1,46.4210485736919
